scores,class
0.95,1
0.91,1
0.99,1
0.995,1
0.91,1
0.985,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
0.945,1
1.0,1
1.0,1
0.995,1
0.965,1
1.0,1
1.0,1
1.0,1
1.0,1
0.995,1
1.0,1
0.915,0
0.275,0
0.55,0
0.845,0
0.44,0
0.275,0
0.455,0
0.64,0
0.29,0
0.265,0
1.0,1
0.79,1
0.935,1
0.975,1
0.635,1
1.0,1
1.0,1
0.905,1
0.72,1
1.0,1
1.0,1
0.995,1
0.99,1
0.995,1
1.0,1
0.995,1
0.995,1
1.0,1
0.815,1
0.995,1
1.0,1
1.0,1
1.0,1
0.995,1
0.96,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
1.0,1
0.99,1
1.0,1
0.92,1
1.0,1
0.99,1
0.995,1
1.0,1
0.99,1
0.885,1
0.975,1
0.975,1
0.955,1
0.795,1
1.0,1
0.865,1
0.98,1
1.0,1
1.0,1
0.995,1
0.98,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.895,1
0.885,1
0.99,1
1.0,1
0.99,1
0.95,1
0.905,1
0.99,1
0.605,1
1.0,1
0.935,1
0.995,1
0.94,1
0.96,1
0.995,1
1.0,1
1.0,1
1.0,1
1.0,1
0.99,1
0.735,1
0.985,1
0.91,1
0.915,1
0.995,1
0.0,0
0.71,0
0.87,0
0.51,0
0.275,0
0.295,0
0.11,0
0.73,0
0.785,0
0.99,1
0.985,1
0.205,1
0.99,1
0.995,1
0.995,1
0.945,1
0.995,1
0.985,1
0.985,1
0.805,1
0.985,1
0.85,1
0.93,1
0.99,1
0.995,1
1.0,1
1.0,1
1.0,1
0.72,1
0.955,1
0.97,1
1.0,1
0.97,1
1.0,1
0.975,1
0.89,1
0.865,1
1.0,1
0.985,1
0.925,1
0.975,1
0.995,1
1.0,1
1.0,1
0.93,1
1.0,1
1.0,1
1.0,1
1.0,1
0.95,1
0.985,1
0.99,1
1.0,1
0.985,1
0.985,1
0.985,1
0.945,1
1.0,1
0.995,1
0.955,1
0.995,1
0.99,1
0.995,1
1.0,1
0.995,1
0.97,1
1.0,1
0.995,1
0.98,1
1.0,1
0.99,1
1.0,1
0.945,1
0.985,1
0.7,1
1.0,1
1.0,1
0.955,1
0.985,1
0.99,1
0.795,1
0.96,1
0.865,1
1.0,1
0.945,1
1.0,1
0.995,1
0.98,1
0.995,1
0.98,1
0.62,0
0.05,0
0.685,0
0.05,0
0.245,0
0.27,0
0.51,0
0.435,0
0.115,0
0.98,1
0.975,1
1.0,1
1.0,1
0.99,1
0.995,1
0.945,1
0.99,1
0.915,1
0.99,1
0.95,1
0.995,1
1.0,1
0.995,1
0.995,1
1.0,1
0.94,1
1.0,1
0.995,1
0.975,1
0.98,1
1.0,1
0.995,1
0.92,1
0.99,1
0.97,1
0.985,1
0.995,1
0.99,1
0.975,1
0.97,1
0.995,1
0.86,1
0.93,1
0.985,1
0.995,1
0.995,1
0.99,1
1.0,1
1.0,1
0.875,1
0.99,1
0.99,1
0.995,1
0.71,1
0.995,1
0.98,1
0.96,1
1.0,1
0.995,1
1.0,1
1.0,1
0.995,1
0.985,1
1.0,1
0.97,1
0.985,1
0.99,1
0.9,1
1.0,1
1.0,1
1.0,1
0.985,1
0.955,1
0.995,1
1.0,1
1.0,1
0.995,1
1.0,1
0.995,1
0.995,1
1.0,1
0.885,1
0.78,1
0.995,1
1.0,1
0.98,1
1.0,1
0.995,1
1.0,1
0.965,1
0.57,0
0.615,0
0.435,0
0.28,0
0.225,0
0.0,0
0.955,0
0.565,0
0.79,0
0.965,1
1.0,1
0.99,1
0.93,1
1.0,1
0.915,1
1.0,1
1.0,1
0.92,1
0.99,1
1.0,1
0.995,1
0.995,1
1.0,1
0.985,1
0.995,1
1.0,1
0.86,1
0.975,1
0.99,1
0.995,1
1.0,1
1.0,1
1.0,1
0.995,1
0.89,1
1.0,1
0.99,1
0.88,1
0.975,1
1.0,1
0.505,1
1.0,1
0.96,1
1.0,1
1.0,1
0.985,1
0.875,1
0.99,1
1.0,1
1.0,1
0.995,1
0.98,1
0.985,1
1.0,1
1.0,1
0.97,1
1.0,1
0.925,1
1.0,1
0.985,1
0.975,1
0.98,1
0.945,1
0.99,1
1.0,1
0.995,1
0.96,1
0.715,1
0.79,1
0.99,1
0.86,1
0.775,1
0.94,1
0.895,1
0.915,1
0.99,1
0.995,1
0.82,1
0.995,1
0.76,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.98,1
1.0,1
0.93,1
0.97,1
0.985,1
0.61,0
0.65,0
0.15,0
0.15,0
0.06,0
0.41,0
0.805,0
0.595,0
0.06,0
